target_variable,target_variable_name,correlated_variable,abs_spearman_correlation,spearman_correlation,p_value,significance
obs_wind_speed_70m,Wind Speed (70m),obs_wind_dir_sin_10m,0.05143595566164101,0.05143595566164101,5.415426867130108e-32,***
obs_wind_speed_70m,Wind Speed (70m),obs_humidity_10m,0.017821885113880317,0.017821885113880317,4.569703624382597e-05,***
obs_wind_speed_70m,Wind Speed (70m),obs_temperature_10m,0.01144712091625627,-0.01144712091625627,0.00883657478218622,**
obs_wind_speed_70m,Wind Speed (70m),obs_wind_dir_sin_50m,0.010617922990572754,0.010617922990572754,0.01515564077855743,*
obs_wind_speed_70m,Wind Speed (70m),obs_density_10m,0.00821401383926575,0.00821401383926575,0.06027579949873654,ns
obs_temperature_10m,Temperature (10m),obs_humidity_10m,0.4780641159400777,-0.4780641159400777,0.0,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_sin_10m,0.25413167850793855,0.25413167850793855,0.0,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_sin_50m,0.2500991867922935,0.2500991867922935,0.0,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_sin_70m,0.20369421545371263,0.20369421545371263,0.0,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_cos_70m,0.18062592807102248,0.18062592807102248,0.0,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_cos_30m,0.1724668301691855,0.1724668301691855,0.0,***
obs_temperature_10m,Temperature (10m),obs_density_10m,0.13905495074670918,0.13905495074670918,3.857181334453552e-224,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_cos_50m,0.11638923552777795,0.11638923552777795,3.4337954685118905e-157,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_sin_30m,0.07906460988387093,0.07906460988387093,2.5486191975249437e-73,***
obs_temperature_10m,Temperature (10m),obs_wind_dir_cos_10m,0.06552663560947732,0.06552663560947732,6.952631338764721e-51,***
obs_temperature_10m,Temperature (10m),obs_wind_speed_50m,0.025196386757013498,0.025196386757013498,8.218038879135036e-09,***
obs_temperature_10m,Temperature (10m),obs_wind_speed_30m,0.023211825058927705,0.023211825058927705,1.0974061831727458e-07,***
obs_temperature_10m,Temperature (10m),obs_wind_speed_10m,0.022907030444082266,0.022907030444082266,1.6051854703204173e-07,***
obs_temperature_10m,Temperature (10m),obs_wind_speed_70m,0.01144712091625627,-0.01144712091625627,0.00883657478218622,**
obs_humidity_10m,Humidity (10m),obs_temperature_10m,0.4780641159400777,-0.4780641159400777,0.0,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_sin_50m,0.20646783243391273,-0.20646783243391273,0.0,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_sin_70m,0.19875726471122815,-0.19875726471122815,0.0,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_sin_10m,0.1379373773574508,-0.1379373773574508,1.4967585006766082e-220,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_cos_10m,0.12618095527245,-0.12618095527245,1.3034505011383137e-184,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_cos_30m,0.0985412155485255,-0.0985412155485255,4.9970744748086774e-113,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_sin_30m,0.0740267342267318,-0.0740267342267318,1.7697535916884665e-64,***
obs_humidity_10m,Humidity (10m),obs_wind_dir_cos_70m,0.06384707315918452,-0.06384707315918452,2.148524240478329e-48,***
obs_humidity_10m,Humidity (10m),obs_wind_speed_30m,0.021763823566391255,-0.021763823566391255,6.408212277847468e-07,***
obs_humidity_10m,Humidity (10m),obs_density_10m,0.020730949470286003,0.020730949470286003,2.1144353569402506e-06,***
obs_humidity_10m,Humidity (10m),obs_wind_speed_70m,0.017821885113880317,0.017821885113880317,4.569703624382597e-05,***
obs_humidity_10m,Humidity (10m),obs_wind_speed_50m,0.013326711750116509,-0.013326711750116509,0.0023016358597176645,**
obs_humidity_10m,Humidity (10m),obs_wind_speed_10m,0.010942745444243989,-0.010942745444243989,0.01231666253774547,*
obs_humidity_10m,Humidity (10m),obs_wind_dir_cos_50m,0.00019982333742838614,-0.00019982333742838614,0.963545920528124,ns
obs_density_10m,Air Density (10m),obs_temperature_10m,0.13905495074670918,0.13905495074670918,3.85718133445421e-224,***
obs_density_10m,Air Density (10m),obs_wind_dir_sin_10m,0.07666131417743373,-0.07666131417743373,4.978864045693561e-69,***
obs_density_10m,Air Density (10m),obs_wind_speed_10m,0.024606850035440175,0.024606850035440175,1.812360046748823e-08,***
obs_density_10m,Air Density (10m),obs_humidity_10m,0.020730949470286003,0.020730949470286003,2.1144353569402506e-06,***
obs_density_10m,Air Density (10m),obs_wind_speed_50m,0.016685934078966246,0.016685934078966246,0.00013523029483186432,***
obs_density_10m,Air Density (10m),obs_wind_speed_30m,0.01499831800027668,0.01499831800027668,0.0006021087367916129,***
obs_density_10m,Air Density (10m),obs_wind_dir_cos_70m,0.010148722826381464,0.010148722826381464,0.02026998287712308,*
obs_density_10m,Air Density (10m),obs_wind_dir_cos_50m,0.010147065883315457,0.010147065883315457,0.02029043258690134,*
obs_density_10m,Air Density (10m),obs_wind_dir_sin_30m,0.010123860060197524,-0.010123860060197524,0.02057873175227991,*
obs_density_10m,Air Density (10m),obs_wind_speed_70m,0.00821401383926575,0.00821401383926575,0.06027579949873654,ns
obs_density_10m,Air Density (10m),obs_wind_dir_sin_70m,0.007731851670759809,-0.007731851670759809,0.0769800864685044,ns
obs_density_10m,Air Density (10m),obs_wind_dir_cos_30m,0.00644655304847399,-0.00644655304847399,0.14034853810893433,ns
obs_density_10m,Air Density (10m),obs_wind_dir_cos_10m,0.005596242292599163,0.005596242292599163,0.2005441206989668,ns
obs_density_10m,Air Density (10m),obs_wind_dir_sin_50m,0.0033753802638201214,-0.0033753802638201214,0.4400958104072449,ns
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_temperature_10m,0.25413167850793855,0.25413167850793855,0.0,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_humidity_10m,0.1379373773574508,-0.1379373773574508,1.4967585006766082e-220,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_50m,0.11198243765877398,0.11198243765877398,1.3683670335145102e-145,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_70m,0.1112327904604139,0.1112327904604139,1.1587687698702848e-143,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_30m,0.07951415737793811,0.07951415737793811,3.88052220705504e-74,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_30m,0.07807260184397968,0.07807260184397968,1.561622740091057e-71,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_density_10m,0.07666131417743373,-0.07666131417743373,4.978864045693561e-69,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_10m,0.0704734393276091,0.0704734393276091,1.3570312930812758e-58,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_50m,0.05803639523272412,0.05803639523272412,2.810005100469801e-40,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_70m,0.05143595566164101,0.05143595566164101,5.415426867130108e-32,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_30m,0.050161061680857946,0.050161061680857946,1.658061631287064e-30,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_10m,0.040334134442857585,0.040334134442857585,2.7285135028265396e-20,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_70m,0.023118330621301333,0.023118330621301333,1.23380615317169e-07,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_50m,0.004533771518203614,-0.004533771518203614,0.29974237304041074,ns
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_sin_70m,0.6611308457332489,0.6611308457332489,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_sin_50m,0.6133768951740691,0.6133768951740691,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_cos_30m,0.5082283977718882,0.5082283977718882,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_speed_10m,0.23941170932831682,0.23941170932831682,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_speed_50m,0.19146959685473633,0.19146959685473633,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_speed_30m,0.1705382180006269,0.1705382180006269,0.0,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_speed_70m,0.1509048345354961,0.1509048345354961,4.76702132880825e-264,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_cos_50m,0.10325313125570548,-0.10325313125570548,5.8314457828598396e-124,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_sin_10m,0.07951415737793811,0.07951415737793811,3.88052220705504e-74,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_temperature_10m,0.07906460988387093,0.07906460988387093,2.548619197525234e-73,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_humidity_10m,0.0740267342267318,-0.0740267342267318,1.7697535916883656e-64,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_cos_10m,0.01800414105972495,0.01800414105972495,3.816671684789967e-05,***
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_wind_dir_cos_70m,0.014206806071157794,-0.014206806071157794,0.0011556895432071035,**
obs_wind_dir_sin_30m,Wind Dir Sin (30m),obs_density_10m,0.010123860060197524,-0.010123860060197524,0.02057873175227991,*
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_sin_70m,0.9534443814509728,0.9534443814509728,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_sin_30m,0.6133768951740691,0.6133768951740691,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_cos_30m,0.5803086224732905,0.5803086224732905,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_cos_70m,0.3090235368543579,0.3090235368543579,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_temperature_10m,0.2500991867922935,0.2500991867922935,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_humidity_10m,0.20646783243391273,-0.20646783243391273,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_cos_50m,0.16940528809859431,0.16940528809859431,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_speed_10m,0.16515858616913404,0.16515858616913404,0.0,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_cos_10m,0.1373612078542071,0.1373612078542071,1.0320103249474324e-218,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_dir_sin_10m,0.11198243765877398,0.11198243765877398,1.3683670335145102e-145,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_speed_50m,0.06546242837811807,0.06546242837811807,8.680125257284819e-51,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_speed_30m,0.055162107178125995,0.055162107178125995,1.5085629789829983e-36,***
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_wind_speed_70m,0.010617922990572754,0.010617922990572754,0.015155640778557442,*
obs_wind_dir_sin_50m,Wind Dir Sin (50m),obs_density_10m,0.0033753802638201214,-0.0033753802638201214,0.4400958104072449,ns
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_sin_50m,0.9534443814509728,0.9534443814509728,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_sin_30m,0.6611308457332489,0.6611308457332489,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_cos_30m,0.46613640742386425,0.46613640742386425,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_temperature_10m,0.20369421545371263,0.20369421545371263,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_humidity_10m,0.19875726471122815,-0.19875726471122815,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_speed_10m,0.1931801506617455,0.1931801506617455,0.0,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_cos_50m,0.1289714968080387,-0.1289714968080387,7.642952057790355e-193,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_speed_50m,0.12613317179620884,0.12613317179620884,1.7965348943148802e-184,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_sin_10m,0.1112327904604139,0.1112327904604139,1.1587687698702848e-143,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_speed_30m,0.1035686645460201,0.1035686645460201,1.0353671600437453e-124,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_speed_70m,0.07490427700038325,0.07490427700038325,5.621687630153468e-66,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_cos_70m,0.01829775031401556,0.01829775031401556,2.845662756102274e-05,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_wind_dir_cos_10m,0.01494992213062666,0.01494992213062666,0.0006271521928614575,***
obs_wind_dir_sin_70m,Wind Dir Sin (70m),obs_density_10m,0.007731851670759809,-0.007731851670759809,0.0769800864685044,ns
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_70m,0.4153793564695314,0.4153793564695314,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_50m,0.4030175876239274,0.4030175876239274,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_30m,0.2461699700588314,0.2461699700588314,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_50m,0.1373612078542071,0.1373612078542071,1.0320103249474324e-218,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_humidity_10m,0.12618095527245,-0.12618095527245,1.3034505011383137e-184,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_70m,0.0897654606846135,-0.0897654606846135,4.78854669940468e-94,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_50m,0.08168223918140284,-0.08168223918140284,3.811697942143976e-78,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_10m,0.0704734393276091,0.0704734393276091,1.3570312930812758e-58,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_temperature_10m,0.06552663560947732,0.06552663560947732,6.952631338764721e-51,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_30m,0.06146090360756496,-0.06146090360756496,5.736442441486723e-45,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_10m,0.028040830786385976,-0.028040830786385976,1.40950531877296e-10,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_30m,0.01800414105972495,0.01800414105972495,3.816671684789967e-05,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_70m,0.01494992213062666,0.01494992213062666,0.0006271521928614575,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_density_10m,0.005596242292599163,0.005596242292599163,0.2005441206989668,ns
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_sin_50m,0.5803086224732905,0.5803086224732905,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_cos_70m,0.5092547017905373,0.5092547017905373,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_sin_30m,0.5082283977718882,0.5082283977718882,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_sin_70m,0.46613640742386425,0.46613640742386425,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_cos_50m,0.4284673703183026,0.4284673703183026,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_speed_10m,0.28036955196532726,0.28036955196532726,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_cos_10m,0.2461699700588314,0.2461699700588314,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_temperature_10m,0.1724668301691855,0.1724668301691855,0.0,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_speed_30m,0.15691316081206108,0.15691316081206108,1.3843748797506059e-285,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_speed_50m,0.15587323491164998,0.15587323491164998,8.549132103070916e-282,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_speed_70m,0.10524259439305537,0.10524259439305537,9.854848354687222e-129,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_humidity_10m,0.0985412155485255,-0.0985412155485255,4.9970744748086774e-113,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_wind_dir_sin_10m,0.07807260184397968,0.07807260184397968,1.561622740091057e-71,***
obs_wind_dir_cos_30m,Wind Dir Cos (30m),obs_density_10m,0.00644655304847399,-0.00644655304847399,0.14034853810893433,ns
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_cos_70m,0.9644226354386203,0.9644226354386203,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_cos_30m,0.4284673703183026,0.4284673703183026,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_cos_10m,0.4030175876239274,0.4030175876239274,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_speed_70m,0.16971706524730992,-0.16971706524730992,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_sin_50m,0.16940528809859431,0.16940528809859431,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_speed_50m,0.16389108165939092,-0.16389108165939092,0.0,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_sin_70m,0.1289714968080387,-0.1289714968080387,7.642952057790355e-193,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_speed_30m,0.12004401363010206,-0.12004401363010206,3.688651540116518e-167,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_temperature_10m,0.11638923552777795,0.11638923552777795,3.4337954685118905e-157,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_sin_30m,0.10325313125570548,-0.10325313125570548,5.8314457828598396e-124,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_speed_10m,0.0443756914244741,-0.0443756914244741,3.1554876498225695e-24,***
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_density_10m,0.010147065883315457,0.010147065883315457,0.020290432586901372,*
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_wind_dir_sin_10m,0.004533771518203614,-0.004533771518203614,0.29974237304041074,ns
obs_wind_dir_cos_50m,Wind Dir Cos (50m),obs_humidity_10m,0.00019982333742838614,-0.00019982333742838614,0.963545920528124,ns
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_cos_50m,0.9644226354386203,0.9644226354386203,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_cos_30m,0.5092547017905373,0.5092547017905373,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_cos_10m,0.4153793564695314,0.4153793564695314,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_sin_50m,0.3090235368543579,0.3090235368543579,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_temperature_10m,0.18062592807102248,0.18062592807102248,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_speed_70m,0.17261020354040296,-0.17261020354040296,0.0,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_speed_50m,0.1479214444094063,-0.1479214444094063,1.1113487858659385e-253,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_speed_30m,0.10587086973964936,-0.10587086973964936,2.933103281438509e-130,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_humidity_10m,0.06384707315918452,-0.06384707315918452,2.148524240478329e-48,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_speed_10m,0.023238123588759325,-0.023238123588759325,1.0617468896947776e-07,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_sin_10m,0.023118330621301333,0.023118330621301333,1.23380615317169e-07,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_sin_70m,0.01829775031401556,0.01829775031401556,2.845662756102274e-05,***
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_wind_dir_sin_30m,0.014206806071157794,-0.014206806071157794,0.0011556895432071035,**
obs_wind_dir_cos_70m,Wind Dir Cos (70m),obs_density_10m,0.010148722826381464,0.010148722826381464,0.02026998287712308,*
