target_variable,target_variable_name,correlated_variable,abs_spearman_correlation,spearman_correlation,p_value,significance
obs_density_10m,Air Density (10m),obs_wind_dir_sin_30m,0.010123860060197524,-0.010123860060197524,0.02057873175227991,*
obs_density_10m,Air Density (10m),obs_wind_speed_70m,0.00821401383926575,0.00821401383926575,0.06027579949873654,ns
obs_density_10m,Air Density (10m),obs_wind_dir_sin_70m,0.007731851670759809,-0.007731851670759809,0.0769800864685044,ns
obs_density_10m,Air Density (10m),obs_wind_dir_cos_30m,0.00644655304847399,-0.00644655304847399,0.14034853810893433,ns
obs_density_10m,Air Density (10m),obs_wind_dir_cos_10m,0.005596242292599163,0.005596242292599163,0.2005441206989668,ns
obs_density_10m,Air Density (10m),obs_wind_dir_sin_50m,0.0033753802638201214,-0.0033753802638201214,0.4400958104072449,ns
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_temperature_10m,0.25413167850793855,0.25413167850793855,0.0,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_humidity_10m,0.1379373773574508,-0.1379373773574508,1.4967585006766082e-220,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_50m,0.11198243765877398,0.11198243765877398,1.3683670335145102e-145,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_70m,0.1112327904604139,0.1112327904604139,1.1587687698702848e-143,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_sin_30m,0.07951415737793811,0.07951415737793811,3.88052220705504e-74,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_30m,0.07807260184397968,0.07807260184397968,1.561622740091057e-71,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_density_10m,0.07666131417743373,-0.07666131417743373,4.978864045693561e-69,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_10m,0.0704734393276091,0.0704734393276091,1.3570312930812758e-58,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_50m,0.05803639523272412,0.05803639523272412,2.810005100469801e-40,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_70m,0.05143595566164101,0.05143595566164101,5.415426867130108e-32,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_30m,0.050161061680857946,0.050161061680857946,1.658061631287064e-30,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_speed_10m,0.040334134442857585,0.040334134442857585,2.7285135028265396e-20,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),power,0.03628164797507286,0.03628164797507286,1.0306223984353488e-16,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_70m,0.023118330621301333,0.023118330621301333,1.23380615317169e-07,***
obs_wind_dir_sin_10m,Wind Dir Sin (10m),obs_wind_dir_cos_50m,0.004533771518203614,-0.004533771518203614,0.29974237304041074,ns
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_70m,0.4153793564695314,0.4153793564695314,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_50m,0.4030175876239274,0.4030175876239274,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_cos_30m,0.2461699700588314,0.2461699700588314,0.0,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_50m,0.1373612078542071,0.1373612078542071,1.0320103249474324e-218,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_humidity_10m,0.12618095527245,-0.12618095527245,1.3034505011383137e-184,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_70m,0.0897654606846135,-0.0897654606846135,4.78854669940468e-94,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_50m,0.08168223918140284,-0.08168223918140284,3.811697942143976e-78,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_10m,0.0704734393276091,0.0704734393276091,1.3570312930812758e-58,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_temperature_10m,0.06552663560947732,0.06552663560947732,6.952631338764721e-51,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_30m,0.06146090360756496,-0.06146090360756496,5.736442441486723e-45,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),power,0.057212618126618764,-0.057212618126618764,3.443164965530271e-39,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_speed_10m,0.028040830786385976,-0.028040830786385976,1.40950531877296e-10,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_30m,0.01800414105972495,0.01800414105972495,3.816671684789967e-05,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_wind_dir_sin_70m,0.01494992213062666,0.01494992213062666,0.0006271521928614575,***
obs_wind_dir_cos_10m,Wind Dir Cos (10m),obs_density_10m,0.005596242292599163,0.005596242292599163,0.2005441206989668,ns
power,Power,obs_wind_speed_10m,0.8283619394727687,0.8283619394727687,0.0,***
power,Power,obs_wind_speed_50m,0.7889035088346157,0.7889035088346157,0.0,***
power,Power,obs_wind_speed_70m,0.7885444412020086,0.7885444412020086,0.0,***
power,Power,obs_wind_speed_30m,0.78106396634303,0.78106396634303,0.0,***
power,Power,obs_wind_dir_cos_30m,0.2045253652975105,0.2045253652975105,0.0,***
power,Power,obs_wind_dir_sin_30m,0.18816550746316688,0.18816550746316688,0.0,***
power,Power,obs_wind_dir_sin_70m,0.13504571337566215,0.13504571337566215,2.098633605289035e-211,***
power,Power,obs_wind_dir_sin_50m,0.10479872773375905,0.10479872773375905,1.1651792892011427e-127,***
power,Power,obs_density_10m,0.09566063210090887,0.09566063210090887,1.3397808551905183e-106,***
power,Power,obs_wind_dir_cos_10m,0.057212618126618764,-0.057212618126618764,3.443164965530271e-39,***
power,Power,obs_wind_dir_cos_50m,0.055291356298567296,-0.055291356298567296,1.0348726850626685e-36,***
power,Power,obs_wind_dir_cos_70m,0.050100075200890805,-0.050100075200890805,1.9487592022722172e-30,***
power,Power,obs_wind_dir_sin_10m,0.03628164797507286,0.03628164797507286,1.0306223984353488e-16,***
power,Power,obs_temperature_10m,0.019871159441387332,0.019871159441387332,5.481735190772572e-06,***
power,Power,obs_humidity_10m,0.003515545618460323,-0.003515545618460323,0.42134450967701553,ns
